CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8622064594,0.206318939,0.9218147193
0.8722699153,0.4391533705,0.9655502587
0.825735044,0.10298569,0.8480544975
0.8268783777,0.2652299411,0.8586286321
0.7118632312,0.2671605115,0.7197019744
0.7280359729,0.2010700281,0.7370218706
0.8413865596,0.1338523044,0.8654452489
0.8672442151,0.1111792198,0.8960662595
0.8765605201,0.127068208,0.9094146161
0.4933083909,0.04543740031,0.4935862511
0.4170626094,0.03808842871,0.4171512998
0.4583674128,0.04196089223,0.4585340495
0.4933083909,0.04543740031,0.4935862511
0.8751152062,0.1813033064,0.9062038059
0.8812755683,0.1190003099,0.9151313358
0.8598635102,0.1075462542,0.8884239335
0.873285887,0.1966947481,1.104087846
0.8591169689,0.146647607,1.214474931
0.836532491,0.1249839537,0.8578359578
0.8033116042,0.09523394247,0.8190763742
0.8061906066,0.4171249105,1.131429654
0.7199474285,0.0835853319,0.7252215212
0.9096937837,0.150975232,1.309863553
0.7984287293,0.4088569909,1.190795894
0.9012205191,0.473035805,1.447054613
0.7909728922,0.2992977718,0.8070139193
0.9025576815,0.146200819,1.32231579
0.8985710457,0.1580167666,1.400270111
0.722450749,0.07979885391,0.7277434303
0.9039320999,0.1467127205,1.327816723
0.9038467894,0.118726869,0.9477369007
0.8002147819,0.1253521595,0.8673067519
0.9080314637,0.1309579546,0.9643104182
0.9069789504,0.1459097612,1.324046666
0.6906287567,0.07445756332,0.6992100883
0.9052305712,0.1762889357,1.105993673
0.9141652956,0.1465555126,1.356748733
0.907196151,0.2013121113,1.10670824
0.904641087,0.1454569247,1.315321961
0.9092775357,0.4669104636,1.09365431
0.8992778276,0.1851138814,1.10423257
0.906519042,0.126063291,0.9585994352
0.9149346882,0.146368779,1.341636273
0.7258837288,0.2853909484,0.7671964456
0.6789276685,0.07879844024,0.682102361
0.905888932,0.1464814976,1.318924388
0.9259047552,0.1548290349,1.375115777
0.7828189898,0.09215308724,0.7933660746
0.9160896747,0.2719170705,1.11258073
0.9169900225,0.1834960665,1.063395124
0.912912814,0.1231415755,0.9641711335
0.9169901098,0.7684965497,12.75371486
0.908476387,0.4712073225,1.155658163
0.9091773006,0.1424487025,0.9689296013
0.9132570452,0.4544518072,1.102227868
0.9466386231,0.2026565457,1.134241698
0.9465499031,0.1729656335,1.221452178
0.9232142431,0.4146938606,1.000156097
0.7084268062,0.07605838938,0.7129124173
0.8927597197,0.1461419828,1.337948669
0.9351873329,0.1490267747,1.239559173
0.9258275382,0.2829327255,1.075467025
0.9254740024,0.4456422407,1.093877209
0.9254840014,0.2422405755,1.082866728
0.9502777195,0.1396539433,1.036615015
0.9345903724,0.1864101701,1.130035489
